2.695412,-2.059985,-26.033732
2.969993,-1.097220,-23.284463
3.780432,-1.296085,-21.250875
0.927115,-1.212847,-29.644350
3.201732,-0.375772,-21.146349
3.319673,-1.876742,-23.794467
2.328874,-4.153594,-31.320567
-0.882939,-2.273713,-37.196242
3.693709,-1.991077,-22.901027
1.357188,-1.793822,-29.516081
1.326105,-1.837089,-29.695863
1.767715,-2.221001,-29.138859
3.318251,-1.655026,-23.355301
1.921022,-0.333868,-24.904670
2.316264,-1.018387,-25.087982
1.977607,-1.923930,-27.915039
1.779236,0.388535,-23.885224
2.632347,-1.133284,-24.369527
3.363912,-1.057504,-22.023272
-0.118324,-2.201004,-34.756981
0.149503,-3.626966,-36.805424
2.201747,-3.363914,-30.122588
1.790266,-0.397982,-25.425166
0.812617,-3.430336,-34.422820
2.477243,-1.703109,-25.974489
1.470268,-0.468643,-26.526482
1.809088,-2.975206,-30.523149
3.934733,-0.991082,-20.177964
1.707905,-2.742715,-30.361714
2.740634,1.206371,-19.365356
1.842071,-4.233278,-32.940343
2.436539,0.355050,-21.980284
3.047142,-1.321142,-23.500859
0.758522,-3.940262,-35.604958
2.075892,-1.848750,-27.469822
2.781740,-2.075147,-25.805073
-0.215360,-3.464036,-37.574153
0.701198,-2.936636,-33.769680
3.361634,-2.387385,-24.689869
3.018246,-3.528753,-28.002767
3.356801,-2.037893,-24.005383
1.979162,-0.614742,-25.291998
1.687364,-2.489301,-29.916510
1.735380,-3.201614,-31.197088
2.379365,-0.726187,-24.314280
3.486910,-1.377304,-22.293879
2.172697,-3.073592,-29.629092
1.241098,-2.121236,-30.519177
-0.316587,-0.411254,-31.772269
1.706132,-2.615852,-30.113308
3.498385,-3.327658,-26.160162
1.321331,-2.554193,-31.144393
1.948606,-1.838115,-27.830412
1.336383,-2.154661,-30.300173
0.522396,-2.824405,-34.081622
1.923337,-4.138890,-32.507768
2.930646,-3.617795,-28.443651
2.199085,-1.954572,-27.311890
1.960259,-1.774577,-27.668376
2.593069,-2.414023,-27.048838
1.816008,-2.174426,-28.900829
1.335701,-4.573408,-35.139714
3.218592,-1.799869,-23.943962
2.614417,-0.066555,-22.289861
2.863538,-1.643846,-24.697077
-0.249985,-2.523105,-35.796166
3.471266,-3.040003,-25.666207
2.425897,-1.219500,-25.161309
0.788861,-1.616577,-30.866572
1.869698,-3.131688,-30.654283
1.632802,-1.718400,-28.538393
3.663283,-2.233002,-23.476155
3.130875,-1.754255,-24.115886
3.307013,-0.164738,-20.408436
2.883444,-1.598231,-24.546129
3.879607,-1.474093,-21.309363
1.968514,-3.120055,-30.334568
1.192740,-2.056213,-30.534206
0.057388,-3.853384,-37.534605
1.664337,-2.483437,-29.973863
1.623025,-3.032430,-31.195785
2.220045,0.153093,-23.033678
1.606932,-3.257069,-31.693342
1.350782,-2.934699,-31.817053
1.117831,-3.386128,-33.418762
2.870731,0.396104,-20.595600
0.820412,-2.141842,-31.822448
-0.269953,-2.372523,-35.554906
1.433987,-0.822288,-27.342615
2.784697,-0.919972,-23.485852
0.503869,-0.319974,-29.128340
1.605097,-2.408944,-30.002598
1.307066,-1.580794,-29.240391
1.834300,-2.290757,-29.078613
1.506095,-3.786975,-33.055663
1.505896,-2.311242,-30.104794
3.578658,-3.751826,-26.767678
1.213935,-1.867795,-30.093786
2.332618,-1.952119,-26.906383
0.827930,-2.753949,-33.024109
1.695870,-1.650884,-28.214158
1.330791,-1.912881,-29.833389
0.253251,-1.029057,-31.298360
1.701090,-1.400947,-27.698624
1.526904,-1.315618,-28.050526
1.913749,-1.930542,-28.119836
1.293382,-2.964385,-32.048623
0.910722,-0.682307,-28.632448
